agno,fecha_bbdd,codigo_bbdd,grado,rbd,dvrbd,nom_rbd,cod_reg_rbd,nom_reg_rbd,cod_pro_rbd,nom_pro_rbd,cod_deprov_rbd,cod_com_rbd,nom_com_rbd,nom_deprov_rbd,cod_depe1,cod_depe2,cod_grupo,cod_rural_rbd,nalu_lect4b_rbd,nalu_mate4b_rbd,prom_lect4b_rbd,prom_mate4b_rbd,dif_lect4b_rbd,dif_mate4b_rbd,difgru_lect4b_rbd,difgru_mate4b_rbd,sigdif_lect4b_rbd,sigdif_mate4b_rbd,siggru_lect4b_rbd,siggru_mate4b_rbd,marca_lect4b_rbd,marca_mate4b_rbd,marcadif_lect4b_rbd,marcadif_mate4b_rbd,palu_eda_ins_lect4b_rbd,palu_eda_ele_lect4b_rbd,palu_eda_ade_lect4b_rbd,palu_eda_ins_mate4b_rbd,palu_eda_ele_mate4b_rbd,palu_eda_ade_mate4b_rbd,noaplica
2015,20170208,final20170208v1,4b,11240,2,ESCUELA SAN GABRIEL DE LA RIVERA,5,VALPARAÍSO,5,QUILLOTA,1,2,CALERA,QUILLOTA - PETORCA,Particular subvencionado,Particular subvencionado,Medio,Urbano,52,52,290,276,17,16,24,15,Positiva y significativa,Positiva y significativa,Positiva y significativa,Positiva y significativa,,,,,7.7,30.8,61.5,17.3,59.6,23.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11242,9,COLEGIO EL COBRE DE LOS ANDES,6,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1,CACHAPOAL,1,14,RANCAGUA,CACHAPOAL,Particular subvencionado,Particular subvencionado,Medio,Urbano,24,25,280,288,1,4,14,27,No significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,20.8,20.8,58.3,12,48,40,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11248,8,ESC. ADRIANA ARANGUIZ CERDA,6,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1,CACHAPOAL,1,17,SAN VICENTE,CACHAPOAL,Corporación Municipal,Municipal,Medio bajo,Rural,13,14,258,226,-2,-4,7,-19,No significativa,No significativa,No significativa,Negativa y significativa,,,,,30.8,38.5,30.8,64.3,28.6,7.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11256,9,COLEGIO PARTICULAR SUBV.DON BOSCO,6,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1,CACHAPOAL,1,14,RANCAGUA,CACHAPOAL,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,47,46,277,280,6,8,-4,3,No significativa,No significativa,No significativa,No significativa,,,,,21.3,36.2,42.6,13,60.9,26.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11257,7,ESCUELA MUNICIPAL DE COLHUE,6,LIBERTADOR GENERAL BERNARDO O'HIGGINS,3,COLCHAGUA,3,31,PUMANQUE,COLCHAGUA,Municipal DAEM,Municipal,Medio bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11261,5,ESCUELA DIGNA CAMILO,6,LIBERTADOR GENERAL BERNARDO O'HIGGINS,2,CARDENAL CARO,2,23,PICHILEMU,CARDENAL CARO,Municipal DAEM,Municipal,Medio,Urbano,39,39,249,252,-37,-34,-17,-9,Negativa y significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,41,20.5,38.5,48.7,33.3,17.9,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11265,8,COLEGIO ENA BELLEMANS MONTTI,6,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1,CACHAPOAL,1,14,RANCAGUA,CACHAPOAL,Particular subvencionado,Particular subvencionado,Medio,Urbano,96,96,250,255,-6,4,-16,-6,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,38.5,35.4,26,38.5,44.8,16.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11277,1,ESCUELA GABRIELA MISTRAL,6,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1,CACHAPOAL,1,9,MOSTAZAL,CACHAPOAL,Municipal DAEM,Municipal,Medio bajo,Urbano,56,56,224,202,5,6,-27,-43,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,62.5,21.4,16.1,89.3,10.7,0,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11279,8,ESCUELA ANGEL MARIA,6,LIBERTADOR GENERAL BERNARDO O'HIGGINS,3,COLCHAGUA,3,25,CHÉPICA,COLCHAGUA,Municipal DAEM,Municipal,Bajo,Rural,5,5,304,272,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11283,6,ESCUELA CARDONAL PANILONCO,6,LIBERTADOR GENERAL BERNARDO O'HIGGINS,2,CARDENAL CARO,2,23,PICHILEMU,CARDENAL CARO,Municipal DAEM,Municipal,Bajo,Rural,5,5,259,236,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11291,7,VILLA MARIA COLLEGE,6,LIBERTADOR GENERAL BERNARDO O'HIGGINS,1,CACHAPOAL,1,7,MACHALÍ,CACHAPOAL,Particular pagado,Particular pagado,Alto,Urbano,26,28,305,307,4,28,5,7,No significativa,Positiva y significativa,No significativa,No significativa,,,,,0,30.8,69.2,0,39.3,60.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11323,9,ESCUELA REINO DE DINAMARCA,7,MAULE,3,CURICÓ,2,7,MOLINA,CURICÓ,Municipal DAEM,Municipal,Medio bajo,Urbano,64,63,242,239,-2,-4,-9,-6,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,46.9,34.4,18.8,52.4,36.5,11.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11333,6,ESCUELA OSVALDO HIRIART CORVALAN,7,MAULE,1,TALCA,4,26,PENCAHUE,TALCA,Municipal DAEM,Municipal,Bajo,Rural,3,3,195,146,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11336,0,COLEGIO PARTICULAR NOBEL SCHOOL,7,MAULE,4,LINARES,3,16,PARRAL,LINARES,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,39,38,272,262,-14,-32,21,17,Negativa y significativa,Negativa y significativa,Positiva y significativa,Positiva y significativa,,,,,25.6,38.5,35.9,34.2,39.5,26.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11339,5,ESCUELA SAN ANTONIO,7,MAULE,1,TALCA,4,30,TALCA,TALCA,Particular subvencionado,Particular subvencionado,Medio,Urbano,75,75,281,287,3,4,15,26,No significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,14.7,36,49.3,9.3,50.7,40,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11342,5,ESCUELA CARLOS TRUPP WANNER,7,MAULE,1,TALCA,4,30,TALCA,TALCA,Municipal DAEM,Municipal,Bajo,Urbano,29,28,233,231,31,32,-12,-3,Positiva y significativa,Positiva y significativa,Negativa y significativa,No significativa,,,,,62.1,20.7,17.2,50,46.4,3.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11343,3,COLEGIO NUEVA HOLANDA,7,MAULE,1,TALCA,4,30,TALCA,TALCA,Particular subvencionado,Particular subvencionado,Medio,Urbano,40,40,272,273,6,26,6,12,No significativa,Positiva y significativa,No significativa,Positiva y significativa,,,,,25,25,50,25,45,30,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11348,4,COLEGIO DE MARIA,7,MAULE,1,TALCA,4,30,TALCA,TALCA,Particular subvencionado,Particular subvencionado,Medio,Urbano,43,42,266,277,1,21,0,16,No significativa,Positiva y significativa,No significativa,Positiva y significativa,,,,,27.9,27.9,44.2,21.4,42.9,35.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11352,2,ESCUELA EL GUINDO,7,MAULE,3,CURICÓ,2,11,TENO,CURICÓ,Municipal DAEM,Municipal,Medio bajo,Rural,2,2,275,292,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11388,3,COLEGIO CREACIÓN,8,BIOBÍO,4,ÑUBLE,4,35,CHILLÁN,ÑUBLE,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,28,28,277,268,-11,2,-4,-9,No significativa,No significativa,No significativa,Negativa y significativa,,,,,25,28.6,46.4,32.1,46.4,21.4,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11394,8,ESCUELA GABRIELA MISTRAL,8,BIOBÍO,1,CONCEPCIÓN,3,33,TOMÉ,CONCEPCIÓN,Municipal DAEM,Municipal,Medio bajo,Urbano,80,80,281,274,-4,-5,30,29,No significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,18.8,30,51.3,25,36.3,38.8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11397,2,COLEGIO ADVENTISTA,8,BIOBÍO,1,CONCEPCIÓN,3,28,LOTA,CONCEPCIÓN,Particular subvencionado,Particular subvencionado,Medio,Urbano,32,33,282,269,11,8,16,8,No significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,21.9,31.3,46.9,27.3,42.4,30.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11398,0,ESCUELA MAULE,8,BIOBÍO,1,CONCEPCIÓN,3,24,CORONEL,CONCEPCIÓN,Municipal DAEM,Municipal,Medio,Urbano,21,21,284,260,-1,-21,18,-1,No significativa,Negativa y significativa,Positiva y significativa,No significativa,,,,,23.8,23.8,52.4,42.9,28.6,28.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11399,9,ESCUELA SAN ERNESTO,8,BIOBÍO,2,ARAUCO,1,3,CONTULMO,ARAUCO,Municipal DAEM,Municipal,Medio bajo,Rural,3,3,306,198,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11405,7,ESCUELA FERNANDO BAQUEDANO,8,BIOBÍO,4,ÑUBLE,4,53,YUNGAY,ÑUBLE,Municipal DAEM,Municipal,Medio bajo,Urbano,59,58,242,241,-15,-13,-9,-4,Negativa y significativa,Negativa y significativa,Negativa y significativa,No significativa,,,,,50.8,35.6,13.6,53.4,36.2,10.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11407,3,ESCUELA BASICA LOS OLIVOS,8,BIOBÍO,4,ÑUBLE,4,47,RÁNQUIL,ÑUBLE,Municipal DAEM,Municipal,Bajo,Rural,7,7,268,259,,,23,25,,,Positiva y significativa,Positiva y significativa,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11408,1,ESCUELA PARTICULAR SANTA PILAR,8,BIOBÍO,3,BIOBÍO,2,12,LOS ÁNGELES,BIOBÍO,Particular subvencionado,Particular subvencionado,Bajo,Rural,4,4,254,244,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11414,6,ESCUELA MIGUEL DE CERVANTES,8,BIOBÍO,1,CONCEPCIÓN,3,22,CHIGUAYANTE,CONCEPCIÓN,Particular subvencionado,Particular subvencionado,Medio,Urbano,6,5,276,277,25,,10,,No significativa,,No significativa,,,,,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11415,4,THE AUKLAND SCHOOL,8,BIOBÍO,1,CONCEPCIÓN,3,23,CONCEPCIÓN,CONCEPCIÓN,Particular pagado,Particular pagado,Alto,Urbano,3,3,236,237,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11418,9,ESCUELA LOS QUIQUES,8,BIOBÍO,1,CONCEPCIÓN,3,31,SANTA JUANA,CONCEPCIÓN,Municipal DAEM,Municipal,Bajo,Rural,2,2,223,162,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11419,7,ESCUELA COLICO BAJO,8,BIOBÍO,1,CONCEPCIÓN,3,31,SANTA JUANA,CONCEPCIÓN,Municipal DAEM,Municipal,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11420,0,COLEGIO METODISTA LAGUNILLAS,8,BIOBÍO,1,CONCEPCIÓN,3,24,CORONEL,CONCEPCIÓN,Particular subvencionado,Particular subvencionado,Medio,Urbano,34,35,261,286,-16,-4,-5,25,Negativa y significativa,No significativa,No significativa,Positiva y significativa,,,,,32.4,38.2,29.4,14.3,45.7,40,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11429,4,COLEGIO SANTA HILDA,8,BIOBÍO,3,BIOBÍO,2,12,LOS ÁNGELES,BIOBÍO,Particular subvencionado,Particular subvencionado,Bajo,Urbano,9,9,223,216,-5,-7,-22,-18,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11430,8,COLEGIO TERESIANO PADRE ENRIQUE,8,BIOBÍO,3,BIOBÍO,2,14,NACIMIENTO,BIOBÍO,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,83,82,272,281,-15,-4,-9,4,Negativa y significativa,No significativa,Negativa y significativa,No significativa,,,,,27.7,30.1,42.2,23.2,40.2,36.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11462,6,ESCUELA COLONIA RAYEN-LAFQUEN,9,LA ARAUCANÍA,1,CAUTÍN,2,21,VILLARRICA,CAUTÍN SUR,Municipal DAEM,Municipal,Bajo,Rural,9,7,286,264,24,23,41,30,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11465,0,COLEGIO LATINOAMERICANO,9,LA ARAUCANÍA,1,CAUTÍN,1,10,TEMUCO,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Bajo,Urbano,6,4,242,207,,,-3,,,,No significativa,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11467,7,ESCUELA PARTICULAR VILCUN,9,LA ARAUCANÍA,1,CAUTÍN,1,11,VILCÚN,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,19,19,259,269,-12,21,8,24,No significativa,Positiva y significativa,No significativa,Positiva y significativa,,,,,31.6,42.1,26.3,36.8,36.8,26.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11471,5,ESCUELA PARTICULAR FOLILCO,9,LA ARAUCANÍA,1,CAUTÍN,2,13,FREIRE,CAUTÍN SUR,Particular subvencionado,Particular subvencionado,Bajo,Rural,10,10,250,236,31,26,5,2,Positiva y significativa,No significativa,No significativa,No significativa,,,,,40,50,10,60,30,10,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11472,3,ESCUELA ARAUCARIAS,9,LA ARAUCANÍA,1,CAUTÍN,2,15,LONCOCHE,CAUTÍN SUR,Municipal DAEM,Municipal,Bajo,Urbano,15,15,247,247,8,13,2,13,No significativa,No significativa,No significativa,Positiva y significativa,,,,,53.3,20,26.7,40,53.3,6.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11498,7,COMPLEJO EDUCACIONAL PRINCIPE DE GALES,9,LA ARAUCANÍA,1,CAUTÍN,1,7,NUEVA IMPERIAL,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,25,24,262,258,-3,7,11,13,No significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,32,32,36,41.7,29.2,29.2,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11501,0,COLEGIO RAKIDUAM,9,LA ARAUCANÍA,1,CAUTÍN,2,21,VILLARRICA,CAUTÍN SUR,Particular subvencionado,Particular subvencionado,Bajo,Rural,4,4,203,186,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11509,6,ESCUELA BASICA SAN SEBASTIAN DE MAQUEHUE,9,LA ARAUCANÍA,1,CAUTÍN,2,16,PADRE LAS CASAS,CAUTÍN SUR,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,52,51,257,260,-16,-3,6,15,Negativa y significativa,No significativa,No significativa,Positiva y significativa,,,,,34.6,44.2,21.2,33.3,47.1,19.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11522,3,ESCUELAS  BASICA RENICO GRANDE,9,LA ARAUCANÍA,2,MALLECO,3,28,LUMACO,MALLECO,Municipal DAEM,Municipal,Bajo,Rural,4,4,218,188,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11526,6,ESCUELA PARTICULAR HUALAPULLI,9,LA ARAUCANÍA,1,CAUTÍN,2,21,VILLARRICA,CAUTÍN SUR,Particular subvencionado,Particular subvencionado,Medio bajo,Rural,10,10,277,234,,,26,-11,,,Positiva y significativa,No significativa,,,Alumnos insuficientes,Alumnos insuficientes,20,50,30,60,40,0,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11528,2,ESCUELA PARTICULAR SANTA ELENA,9,LA ARAUCANÍA,1,CAUTÍN,1,7,NUEVA IMPERIAL,CAUTÍN NORTE,Particular subvencionado,Particular subvencionado,Bajo,Rural,4,4,222,224,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11532,0,ESCUELA PARTICULAR LUIS ISRAEL,9,LA ARAUCANÍA,1,CAUTÍN,2,16,PADRE LAS CASAS,CAUTÍN SUR,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,14,15,292,271,22,-32,41,26,Positiva y significativa,Negativa y significativa,Positiva y significativa,Positiva y significativa,,,,,7.1,35.7,57.1,6.7,80,13.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11539,8,ESCUELA RURAL DOMINGO FAUSTINO SARMIENTO,10,LOS LAGOS,2,CHILOÉ,1,4,CURACO DE VÉLEZ,CHILOÉ,Corporación Municipal,Municipal,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11540,1,ESCUELA PARTICULAR ALEPUE,14,LOS RÍOS,1,VALDIVIA,2,8,MARIQUINA,VALDIVIA,Particular subvencionado,Particular subvencionado,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11542,8,ESCUELA PARTICULAR MELIQUINA,14,LOS RÍOS,1,VALDIVIA,2,8,MARIQUINA,VALDIVIA,Particular subvencionado,Particular subvencionado,Bajo,Rural,2,2,203,157,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11544,4,ESCUELA PARTICULAR MISIONAL PELCHUQUIN,14,LOS RÍOS,1,VALDIVIA,2,8,MARIQUINA,VALDIVIA,Particular subvencionado,Particular subvencionado,Medio,Rural,12,12,276,252,29,27,10,-9,Positiva y significativa,Positiva y significativa,No significativa,No significativa,,,,,16.7,58.3,25,25,66.7,8.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11547,9,ESCUELA PARTICULAR NOLGUEHUE,14,LOS RÍOS,2,RANCO,1,4,RÍO BUENO,RANCO,Particular subvencionado,Particular subvencionado,Bajo,Rural,1,2,,141,,,,,,,,,3,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11548,7,ESCUELA CLAUDIO MATTE,10,LOS LAGOS,1,LLANQUIHUE,2,14,FRUTILLAR,LLANQUIHUE,Municipal DAEM,Municipal,Bajo,Rural,13,14,283,267,25,-17,38,33,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,7.7,46.2,46.2,42.9,28.6,28.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11553,3,ESCUELA RURAL NALHUITAD,10,LOS LAGOS,2,CHILOÉ,1,3,CHONCHI,CHILOÉ,Corporación Municipal,Municipal,Medio bajo,Rural,3,3,264,241,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11576,2,ESCUELA PARTICULAR N.290 LOS RADALES,10,LOS LAGOS,1,LLANQUIHUE,2,14,FRUTILLAR,LLANQUIHUE,Particular subvencionado,Particular subvencionado,,Rural,,,,,,,,,,,,,,,,,,,,,,,Cursos con 100% ausentes y sin cuestionarios
2015,20170208,final20170208v1,4b,11578,9,ESCUELA PARTICULAR N.300 YUSTE,10,LOS LAGOS,2,CHILOÉ,1,1,ANCUD,CHILOÉ,Particular subvencionado,Particular subvencionado,Medio,Rural,2,2,231,220,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11581,9,ESCUELA PARTICULAR LOS CIERVOS,14,LOS RÍOS,2,RANCO,1,2,LA UNIÓN,RANCO,Particular subvencionado,Particular subvencionado,Bajo,Rural,1,1,,,,,,,,,,,3,3,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11582,7,ESCUELA PARTICULAR FOLLECO ALTO,14,LOS RÍOS,2,RANCO,1,2,LA UNIÓN,RANCO,Particular subvencionado,Particular subvencionado,Bajo,Rural,2,2,224,215,,,,,,,,,,,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11590,8,ESCUELA RURAL SAN PEDRO,10,LOS LAGOS,2,CHILOÉ,1,5,DALCAHUE,CHILOÉ,Corporación Municipal,Municipal,Bajo,Rural,2,2,276,205,,,,,,,,,,,Alumnos insuficientes,Alumnos insuficientes,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11593,2,ESCUELA RURAL MARIA ENRIQUETA CHIGUAY CAIPILLAN,10,LOS LAGOS,2,CHILOÉ,1,8,QUELLÓN,CHILOÉ,Corporación Municipal,Municipal,Medio,Rural,1,1,,,,,,,,,,,3,3,Evaluación actual no permite comparar,Evaluación actual no permite comparar,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11594,0,COLEGIO ANTILLANCA,10,LOS LAGOS,3,OSORNO,3,21,OSORNO,OSORNO,Particular subvencionado,Particular subvencionado,Bajo,Urbano,31,30,243,234,-11,-15,-2,0,No significativa,No significativa,No significativa,No significativa,,,,,41.9,38.7,19.4,60,36.7,3.3,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11612,2,ESCUELA BASICA RIBERA SUR,11,AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO,2,AISÉN,1,1,AISÉN,COYHAIQUE,Municipal DAEM,Municipal,Medio bajo,Urbano,18,19,247,253,,42,-4,8,,Positiva y significativa,No significativa,No significativa,,,Alumnos insuficientes,,44.4,38.9,16.7,42.1,36.8,21.1,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11674,2,ESCUELA PARTICULAR CANICU,8,BIOBÍO,3,BIOBÍO,2,8,ALTO BIOBÍO,BIOBÍO,Particular subvencionado,Particular subvencionado,Bajo,Rural,8,8,217,194,-3,11,-28,-40,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,,,,,,,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11677,7,ESCUELA ANDRES ALCAZAR,8,BIOBÍO,3,BIOBÍO,2,11,LAJA,BIOBÍO,Municipal DAEM,Municipal,Medio,Urbano,82,84,259,251,2,2,-7,-10,No significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,36.6,39,24.4,36.9,51.2,11.9,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11678,5,LICEO ADVENTISTA,12,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1,MAGALLANES,1,7,PUNTA ARENAS,MAGALLANES,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,30,30,279,253,15,11,-2,-24,Positiva y significativa,No significativa,No significativa,Negativa y significativa,,,,,26.7,13.3,60,36.7,56.7,6.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11680,7,COLEGIO CHARLES DARWIN,12,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1,MAGALLANES,1,7,PUNTA ARENAS,MAGALLANES,Particular subvencionado,Particular subvencionado,Medio alto,Urbano,28,28,301,293,19,8,20,16,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,7.1,25,67.9,7.1,46.4,46.4,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11681,5,COLEGIO MIGUEL DE CERVANTES,12,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1,MAGALLANES,1,7,PUNTA ARENAS,MAGALLANES,Particular pagado,Particular pagado,Alto,Urbano,68,68,302,281,12,1,2,-19,Positiva y significativa,No significativa,No significativa,Negativa y significativa,,,,,4.4,22.1,73.5,11.8,54.4,33.8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11687,4,ESCUELA REPUBLICA ARGENTINA,12,MAGALLANES Y DE LA ANTÁRTICA CHILENA,1,MAGALLANES,1,7,PUNTA ARENAS,MAGALLANES,Corporación Municipal,Municipal,Medio bajo,Urbano,27,25,234,250,1,41,-17,5,No significativa,Positiva y significativa,Negativa y significativa,No significativa,,,,,55.6,25.9,18.5,48,32,20,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11704,8,ESCUELA PUERTA DE LA CORDILLERA,8,BIOBÍO,4,ÑUBLE,4,43,PINTO,ÑUBLE,Municipal DAEM,Municipal,Bajo,Urbano,34,34,262,250,16,4,17,16,Positiva y significativa,No significativa,Positiva y significativa,Positiva y significativa,,,,,35.3,29.4,35.3,47.1,32.4,20.6,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11705,6,COLEGIO LOS EDUCADORES,8,BIOBÍO,1,CONCEPCIÓN,3,30,SAN PEDRO DE LA PAZ,CONCEPCIÓN,Particular subvencionado,Particular subvencionado,Bajo,Urbano,22,23,217,208,-18,-7,-28,-26,Negativa y significativa,No significativa,Negativa y significativa,Negativa y significativa,,,,,59.1,31.8,9.1,69.6,21.7,8.7,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11706,4,LICEO PARTICULAR LOS ANDES,8,BIOBÍO,1,CONCEPCIÓN,3,30,SAN PEDRO DE LA PAZ,CONCEPCIÓN,Particular subvencionado,Particular subvencionado,Medio bajo,Urbano,37,37,246,243,-16,-4,-5,-2,No significativa,No significativa,No significativa,No significativa,,,,,51.4,29.7,18.9,40.5,48.6,10.8,Rbd y curso rinde Simce
2015,20170208,final20170208v1,4b,11707,2,COLEGIO PARTICULAR NIÑO JESÚS,8,BIOBÍO,1,CONCEPCIÓN,3,28,LOTA,CONCEPCIÓN,Particular subvencionado,Particular subvencionado,Medio,Urbano,57,61,259,248,-11,-14,-7,-13,No significativa,Negativa y significativa,Negativa y significativa,Negativa y significativa,,,,,38.6,29.8,31.6,45.9,45.9,8.2,Rbd y curso rinde Simce
